order_day_index,ship_delay_days,Ship Mode,Segment,State,Sub-Category,Sales,Quantity,Discount,Profit
1093,5,Same Day,Consumer,Illinois,Supplies,82.5132,5,0.0,120.6946
1093,5,Standard Class,Home Office,Pennsylvania,Machines,78.5904,2,0.01,396.7769
241,5,First Class,Consumer,Wisconsin,Copiers,16.1216,4,0.0,0.4629
467,6,Standard Class,Consumer,Nebraska,Binders,78.4593,2,0.0,96.223
1035,7,Second Class,Corporate,Oregon,Chairs,103.8474,2,0.0,101.0693
18,0,Same Day,Home Office,California,Binders,71.6802,1,0.19,561.6804
584,0,Standard Class,Home Office,Connecticut,Tables,70.3205,5,0.0,20.1843
731,3,Second Class,Corporate,Pennsylvania,Furnishings,89.3072,9,0.2,90.5187
320,1,Standard Class,Consumer,Florida,Appliances,212.8261,4,0.01,-9.7428
1093,6,Second Class,Consumer,Wisconsin,Binders,97.2826,4,0.0,591.6541
331,2,Standard Class,Consumer,Kansas,Paper,61.1599,2,0.0,14.7546
297,3,Standard Class,Consumer,Florida,Labels,69.3008,4,0.0,7.379
938,7,Standard Class,Consumer,Utah,Paper,250.4004,4,0.0,-220.246
813,1,Standard Class,Consumer,Alabama,Furnishings,81.8697,2,0.0,36.4321
958,1,Second Class,Home Office,Illinois,Paper,45.3383,2,0.0,162.8229
729,6,Same Day,Consumer,California,Paper,62.1327,2,0.19,124.2407
360,2,Second Class,Home Office,California,Supplies,46.1129,6,0.0,30.8198
716,1,Second Class,Consumer,Ohio,Binders,92.3537,5,0.0,28.8392
986,7,First Class,Corporate,Florida,Phones,62.1017,6,0.0,300.8286
760,4,Standard Class,Consumer,Vermont,Chairs,52.7789,2,0.19,345.2991
974,3,Standard Class,Consumer,Kentucky,Fasteners,811.7378,4,0.0,35.0708
700,5,Same Day,Consumer,Ohio,Binders,189.106,2,0.21,215.0346
425,2,Second Class,Corporate,New York,Paper,64.9301,2,0.0,891.1564
246,2,Same Day,Consumer,Oregon,Furnishings,70.5203,6,0.01,14.4138
313,5,First Class,Home Office,Louisiana,Accessories,76.1192,2,0.01,7.3459
491,2,Standard Class,Home Office,South Carolina,Chairs,84.8803,5,0.47,8.93
649,6,Second Class,Consumer,Pennsylvania,Paper,57.7839,7,0.0,250.659
1093,3,Standard Class,Consumer,Wisconsin,Binders,225.3405,1,0.01,-21.4299
701,3,Standard Class,Corporate,New York,Envelopes,41.8013,2,0.21,129.6745
793,2,Standard Class,Consumer,Virginia,Labels,95.368,1,0.01,31.2793
798,1,Second Class,Consumer,Michigan,Tables,62.675,2,0.0,27.2903
839,2,Second Class,Consumer,New York,Binders,87.9622,5,0.0,313.5764
271,6,Standard Class,Home Office,Ohio,Art,93.6571,3,0.0,73.809
999,6,First Class,Corporate,Florida,Art,1197.1173,2,0.0,19.9291
406,6,Standard Class,Corporate,Illinois,Phones,137.8762,2,0.19,404.1869
916,2,Second Class,Consumer,Georgia,Appliances,100.5255,3,0.0,-4.3779
185,6,Standard Class,Consumer,Michigan,Phones,65.121,2,0.0,14.8229
764,1,Standard Class,Corporate,North Carolina,Paper,61.0434,2,0.0,19.7593
428,2,Standard Class,Consumer,New York,Accessories,9.0911,2,0.0,23.9082
856,6,Standard Class,Consumer,Michigan,Phones,210.8785,2,0.01,80.2756
899,2,Standard Class,Consumer,Virginia,Bookcases,607.4686,2,0.0,-11.2287
1074,3,Standard Class,Consumer,New York,Art,76.6603,5,0.2,21.1634
1076,4,Standard Class,Consumer,Oregon,Art,61.1448,2,0.56,106.4748
257,4,Standard Class,Consumer,Texas,Paper,23.6227,2,0.0,125.4337
252,6,Standard Class,Consumer,Texas,Envelopes,97.8987,7,0.0,123.7729
379,6,Standard Class,Consumer,Ohio,Copiers,198.6394,7,0.2,100.0111
969,1,Second Class,Consumer,California,Paper,89.795,2,0.0,381.6183
670,6,Standard Class,Home Office,Texas,Phones,360.3885,1,0.01,-119.0359
1093,6,Standard Class,Corporate,North Carolina,Appliances,97.9734,2,0.19,831.0192
937,0,Second Class,Corporate,Ohio,Binders,54.582,2,0.2,91.7914
682,3,Standard Class,Home Office,Missouri,Art,105.0396,5,0.0,374.9185
264,5,First Class,Consumer,California,Bookcases,34.0836,2,0.0,18.5402
768,3,Standard Class,Consumer,Texas,Bookcases,95.9756,2,0.0,392.9261
914,5,Standard Class,Consumer,Minnesota,Chairs,2119.2182,2,0.2,3.3864
829,3,First Class,Consumer,Massachusetts,Binders,666.4721,2,0.0,148.3646
652,6,Standard Class,Consumer,Rhode Island,Furnishings,76.1971,7,0.3,26.5936
1051,3,Same Day,Corporate,New York,Binders,24.4196,5,0.0,31.7147
554,5,Second Class,Home Office,Pennsylvania,Appliances,42.7232,2,0.0,119.7263
933,3,Standard Class,Corporate,Wisconsin,Paper,590.7942,9,0.19,19.1535
469,0,Standard Class,Corporate,Indiana,Labels,63.6377,7,0.0,594.0229
913,6,Standard Class,Home Office,Kentucky,Chairs,2214.0001,2,0.0,20.2644
736,6,Standard Class,Consumer,California,Chairs,52.9126,6,0.0,49.613
213,4,Same Day,Home Office,New Mexico,Accessories,10.3564,4,0.2,120.4818
597,2,Second Class,Home Office,New York,Phones,69.9221,5,0.0,117.4934
1082,2,Standard Class,Consumer,Alabama,Phones,173.3112,4,0.0,35.6872
287,4,Same Day,Consumer,Nevada,Storage,58.3645,3,0.0,3284.5303
1093,3,Same Day,Consumer,New Hampshire,Art,54.5975,2,0.2,170.4512
1093,4,Second Class,Corporate,Georgia,Furnishings,34.8664,2,0.0,32.5668
874,2,Standard Class,Consumer,Texas,Furnishings,642.1899,2,0.0,220.0938
943,6,Second Class,Consumer,California,Tables,28.3197,3,0.01,123.6517
964,2,Standard Class,Consumer,California,Phones,46.9183,4,0.01,134.5653
1093,3,Same Day,Home Office,Ohio,Storage,242.0048,3,0.01,24.4975
74,6,Standard Class,Consumer,Texas,Paper,59.9942,4,0.19,20.2879
748,6,First Class,Consumer,Texas,Labels,98.5544,1,0.0,125.7874
722,2,Same Day,Home Office,New York,Chairs,70.0237,4,0.29,125.0195
636,2,Standard Class,Consumer,Nebraska,Binders,187.002,6,0.0,10.3571
428,4,Standard Class,Consumer,Nebraska,Accessories,75.676,2,0.0,424.0128
460,2,Second Class,Consumer,Washington,Fasteners,64.3894,6,0.0,23.8793
1093,5,First Class,Consumer,Mississippi,Storage,0.836,8,0.01,-227.3973
46,2,First Class,Consumer,Wisconsin,Bookcases,28.5654,5,0.2,8.3175
763,1,Second Class,Home Office,California,Paper,48.0415,6,0.0,921.8576
202,6,First Class,Corporate,New Jersey,Phones,214.8207,5,0.66,27.7154
761,5,Standard Class,Consumer,Michigan,Chairs,704.821,3,0.19,34.209
744,2,First Class,Consumer,Kentucky,Appliances,57.0853,3,0.0,36.5884
340,6,First Class,Corporate,Washington,Phones,77.465,2,0.01,94.6458
459,3,Standard Class,Home Office,South Dakota,Labels,72.2206,5,0.0,36.8573
351,3,Standard Class,Home Office,Mississippi,Art,0.836,5,0.21,104.9719
780,1,Second Class,Consumer,Pennsylvania,Envelopes,96.2463,2,0.0,108.4529
275,6,Standard Class,Corporate,Utah,Phones,62.8592,2,0.66,147.6934
15,1,Standard Class,Consumer,Iowa,Accessories,80.3065,2,0.2,28.3693
434,5,Standard Class,Consumer,Wisconsin,Chairs,37.3,2,0.01,128.9612
253,0,Second Class,Consumer,Virginia,Bookcases,246.2239,6,0.34,62.1386
795,4,Standard Class,Consumer,New York,Storage,1692.9062,8,0.0,151.8206
772,0,Second Class,Corporate,New York,Binders,311.3538,5,0.19,13.041
384,0,Standard Class,Home Office,Texas,Supplies,0.836,2,0.21,121.0811
468,1,Standard Class,Corporate,California,Binders,11.5927,5,0.2,69.3573
284,4,Same Day,Home Office,Nebraska,Paper,63.2825,2,0.0,15.2224
916,4,Second Class,Consumer,Ohio,Storage,260.0081,5,0.2,21.7673
449,1,First Class,Consumer,New York,Bookcases,65.7221,2,0.0,151.4638
968,3,Standard Class,Home Office,Ohio,Binders,361.5065,6,0.21,69.1236
266,0,First Class,Consumer,Georgia,Art,0.836,2,0.0,-78.8281
1093,3,Standard Class,Corporate,New York,Binders,60.4842,2,0.2,130.7038
1093,6,Standard Class,Corporate,Arkansas,Accessories,40.4814,2,0.0,-132.1866
1001,2,Standard Class,Corporate,California,Storage,87.8677,2,0.01,15.3972
428,5,Standard Class,Home Office,Ohio,Fasteners,64.404,7,0.0,35.0104
747,3,First Class,Consumer,Mississippi,Chairs,165.6319,2,0.0,155.6344
236,2,Same Day,Consumer,Wisconsin,Tables,287.8103,2,0.74,30.3129
1093,1,Standard Class,Consumer,Connecticut,Furnishings,292.1834,2,0.2,116.1308
644,1,Standard Class,Home Office,South Dakota,Paper,2224.235,2,0.0,150.8524
567,3,Standard Class,Home Office,Maryland,Furnishings,364.2684,2,0.0,41.2735
916,0,Second Class,Consumer,Colorado,Phones,1241.6556,2,0.0,34.6098
952,3,Standard Class,Consumer,Iowa,Paper,89.7088,6,0.1,17.7642
345,6,Standard Class,Consumer,Michigan,Chairs,44.6826,7,0.0,2.7082
1040,3,Standard Class,Consumer,Georgia,Machines,88.4817,2,0.0,63.2903
385,2,Second Class,Consumer,California,Accessories,31.2251,2,0.34,109.781
236,0,Standard Class,Home Office,California,Binders,924.1873,8,0.0,10.1852
336,6,First Class,Consumer,Virginia,Binders,0.836,5,0.0,19.8052
415,3,First Class,Corporate,New York,Storage,270.5118,2,0.21,-106.9307
1008,6,First Class,Consumer,California,Bookcases,50.9398,8,0.21,43.2164
400,2,First Class,Corporate,Texas,Bookcases,39.1943,5,0.01,22.5784
366,6,Second Class,Consumer,New York,Paper,55.9868,2,0.2,23.8762
219,2,Second Class,Corporate,Texas,Storage,230.0696,2,0.0,55.9309
266,2,First Class,Consumer,Illinois,Bookcases,1997.6549,2,0.0,15.6884
237,4,Standard Class,Consumer,Delaware,Tables,226.5774,2,0.19,65.8871
1091,2,Standard Class,Corporate,Delaware,Accessories,95.0862,3,0.0,35.1947
1072,6,Standard Class,Corporate,California,Phones,78.9848,2,0.0,146.9588
774,0,Standard Class,Home Office,Pennsylvania,Binders,70.5756,6,0.0,243.1567
877,5,First Class,Consumer,Louisiana,Labels,2242.1589,3,0.0,44.9148
2,7,Standard Class,Corporate,Iowa,Labels,513.9912,5,0.0,30.7136
874,3,Second Class,Home Office,New Jersey,Paper,0.836,2,0.0,2414.7336
767,6,Same Day,Corporate,New York,Binders,15.4095,2,0.01,33.9385
1093,2,Standard Class,Consumer,Connecticut,Furnishings,3162.3816,8,0.0,12.7296
941,7,Standard Class,Corporate,New York,Binders,166.0958,2,0.0,113.3856
395,2,Standard Class,Consumer,Texas,Copiers,1279.8483,2,0.0,21.004
32,5,Second Class,Consumer,California,Phones,218.1778,2,0.0,-26.6373
787,1,Standard Class,Consumer,New Hampshire,Furnishings,64.4465,3,0.0,203.0793
874,3,Second Class,Consumer,California,Furnishings,1743.9667,2,0.21,434.9681
273,4,Standard Class,Consumer,Rhode Island,Art,56.4916,4,0.64,12.6429
1048,2,Second Class,Corporate,California,Paper,89.4016,2,0.0,2768.2328
935,0,Second Class,Consumer,Wisconsin,Labels,625.0125,5,0.67,157.6538
603,3,Standard Class,Consumer,Kentucky,Bookcases,95.3698,2,0.0,36.5196
1052,2,Standard Class,Consumer,California,Furnishings,0.836,5,0.0,16.7478
1093,3,Second Class,Consumer,California,Paper,103.5843,5,0.0,339.7863
922,1,Second Class,Consumer,Washington,Furnishings,2394.5655,2,0.01,21.144
652,5,Standard Class,Corporate,California,Chairs,55.8844,8,0.2,28.2563
451,2,Standard Class,Corporate,Arkansas,Storage,49.8914,2,0.0,-8.5801
665,4,Same Day,Consumer,Texas,Envelopes,78.0685,5,0.01,-9.5688
1036,6,Standard Class,Home Office,Texas,Phones,21.3162,3,0.0,73.9192
850,6,Second Class,Home Office,Georgia,Paper,249.42,2,0.01,361.4475
1050,4,Standard Class,Consumer,Ohio,Supplies,87.3134,6,0.72,16.4723
255,3,Second Class,Corporate,Utah,Copiers,89.9152,2,0.2,349.7717
458,2,Standard Class,Corporate,North Carolina,Phones,64.6479,6,0.2,23.878
1082,3,Standard Class,Consumer,New Jersey,Paper,54.5036,8,0.0,-17.2952
656,1,Second Class,Consumer,Nevada,Bookcases,209.6187,2,0.47,18.0048
772,2,Second Class,Consumer,Vermont,Labels,54.9389,2,0.01,60.1684
1022,0,Same Day,Home Office,Ohio,Phones,41.1904,4,0.01,26.76
719,6,Standard Class,Consumer,Minnesota,Chairs,77.6428,2,0.0,10.2646
275,1,Same Day,Home Office,California,Paper,22.7446,2,0.2,16.2394
578,4,Standard Class,Consumer,Washington,Art,79.1441,8,0.0,2.0073
976,2,Second Class,Home Office,Iowa,Storage,75.6528,7,0.0,157.7449
1043,3,Second Class,Corporate,California,Binders,105.9067,8,0.0,278.2249
1093,4,First Class,Corporate,California,Art,131.0761,4,0.0,134.1118
500,4,Standard Class,Home Office,Texas,Copiers,55.6318,2,0.2,130.9076
316,3,Standard Class,Consumer,Indiana,Accessories,99.8757,2,0.0,26.0317
680,2,Standard Class,Consumer,New York,Art,490.1647,2,0.0,16.8314
283,1,First Class,Consumer,New York,Binders,10.2135,2,0.0,103.9709
1082,6,Standard Class,Consumer,Connecticut,Furnishings,89.8062,2,0.01,81.44
1075,6,Standard Class,Consumer,North Carolina,Chairs,55.1594,8,0.0,-140.3151
0,1,Standard Class,Consumer,Michigan,Appliances,212.984,2,0.0,-613.2389
788,4,Standard Class,Corporate,Michigan,Phones,66.0975,2,0.19,-25.4717
605,3,Standard Class,Consumer,Virginia,Binders,70.5515,6,0.0,-65.2984
788,3,First Class,Consumer,New York,Bookcases,62.3147,3,0.07,-7.8621
377,5,First Class,Corporate,California,Bookcases,96.6319,5,0.19,30.1878
681,2,Same Day,Home Office,Florida,Binders,249.5822,4,0.2,44.862
991,3,Standard Class,Home Office,Illinois,Bookcases,204.2736,6,0.2,-6.3906
440,3,Second Class,Corporate,New York,Labels,58.4526,6,0.0,115.736
896,3,Standard Class,Home Office,Texas,Bookcases,701.2005,3,0.01,70.8917
782,5,Standard Class,Consumer,New York,Tables,538.7223,7,0.19,-55.6632
404,5,Standard Class,Home Office,Pennsylvania,Binders,1176.3202,5,0.35,188.2728
797,5,Second Class,Consumer,Oklahoma,Accessories,68.6223,10,0.0,88.8744
1014,1,First Class,Consumer,Washington,Bookcases,179.1296,2,0.0,9.4949
379,6,Standard Class,Consumer,Virginia,Supplies,96.7406,5,0.0,13.267
1040,1,Standard Class,Consumer,New York,Furnishings,50.5871,2,0.0,29.149
331,3,First Class,Consumer,North Carolina,Chairs,31.7033,2,0.0,70.329
934,6,Standard Class,Home Office,Virginia,Tables,42.3252,5,0.0,162.6295
1093,4,Standard Class,Consumer,Ohio,Phones,46.6635,2,0.0,55.5963
404,6,Standard Class,Corporate,New York,Supplies,1284.878,1,0.0,19.5247
980,2,Second Class,Corporate,Pennsylvania,Art,74.0994,6,0.0,8.7633
592,6,Standard Class,Corporate,Virginia,Phones,61.0791,2,0.2,1055.1131
1031,3,Second Class,Home Office,Colorado,Appliances,34.452,3,0.0,11.475
242,1,Standard Class,Corporate,Florida,Chairs,1908.9394,2,0.0,506.9169
1093,5,Standard Class,Consumer,Texas,Bookcases,27.0181,3,0.0,301.8321
679,6,Second Class,Corporate,Ohio,Supplies,39.6757,5,0.0,89.5781
799,7,Standard Class,Consumer,Virginia,Tables,2322.503,9,0.19,180.1741
500,2,Second Class,Corporate,Pennsylvania,Accessories,59.0386,3,0.01,97.394
216,2,Standard Class,Consumer,Wisconsin,Chairs,56.2877,4,0.0,35.3252
778,4,First Class,Consumer,Florida,Accessories,78.6638,1,0.0,116.842
474,6,Standard Class,Consumer,Minnesota,Copiers,1033.562,6,0.0,-3.4995
599,5,Standard Class,Corporate,Massachusetts,Appliances,13.1463,2,0.0,12.6501
940,5,Standard Class,Home Office,California,Binders,70.2555,7,0.0,11.6926
279,4,Standard Class,Consumer,Texas,Supplies,64.728,5,0.0,19.0668
518,4,First Class,Corporate,Pennsylvania,Binders,46.9457,5,0.19,152.5483
244,0,Standard Class,Corporate,New York,Binders,66.376,4,0.0,9.475
611,4,Standard Class,Consumer,Pennsylvania,Furnishings,214.8744,7,0.0,46.5135
845,2,First Class,Corporate,District of Columbia,Binders,91.5091,2,0.19,26.6105
94,4,Standard Class,Consumer,California,Furnishings,18.2608,5,0.2,27.8763
1040,2,First Class,Corporate,California,Binders,56.6698,2,0.0,209.2661
415,0,First Class,Corporate,Ohio,Binders,76.5218,3,0.0,381.0899
600,3,Standard Class,Consumer,New York,Storage,68.0061,2,0.01,96.6443
702,3,Same Day,Home Office,South Carolina,Art,56.0284,3,0.0,21.2472
265,1,First Class,Consumer,Florida,Copiers,56.5275,2,0.0,43.7813
551,3,Standard Class,Corporate,New Mexico,Accessories,83.6366,6,0.19,-0.1675
968,6,Standard Class,Consumer,California,Labels,58.2133,2,0.31,14.6969
1093,4,Second Class,Corporate,North Carolina,Storage,19.4101,5,0.0,449.3858
1059,3,Standard Class,Corporate,Florida,Furnishings,98.8626,6,0.01,3.9835
684,6,Standard Class,Consumer,Oklahoma,Bookcases,30.8606,7,0.08,-242.1535
1093,6,Standard Class,Consumer,Florida,Accessories,96.6159,3,0.0,56.8787
729,6,Same Day,Corporate,Nevada,Paper,1.7206,5,0.0,18.0705
242,3,Standard Class,Corporate,Idaho,Storage,82.0471,6,0.61,33.8213
460,4,Standard Class,Corporate,Delaware,Furnishings,106.7579,2,0.01,25.6895
698,2,First Class,Corporate,California,Art,21.0196,3,0.0,112.9581
788,5,Standard Class,Corporate,New York,Storage,51.3835,2,0.0,126.9234
1093,2,Second Class,Home Office,Illinois,Accessories,87.3695,4,0.0,302.2204
1093,1,Standard Class,Corporate,Pennsylvania,Binders,87.4131,2,0.0,620.6377
577,4,Same Day,Consumer,Texas,Labels,1504.1612,2,0.01,-35.7445
1093,2,Standard Class,Home Office,Georgia,Art,60.1344,5,0.2,44.6672
709,1,Second Class,Consumer,California,Furnishings,1185.764,2,0.0,16.5732
1024,3,Standard Class,Home Office,Michigan,Accessories,1139.9503,2,0.0,37.2794
944,6,Standard Class,Corporate,California,Appliances,1644.7597,3,0.2,74.845
725,5,Standard Class,Home Office,California,Phones,72.1895,5,0.0,33.6852
1093,5,Second Class,Consumer,Georgia,Tables,85.1864,2,0.0,152.1913
1002,4,Standard Class,Consumer,Idaho,Chairs,96.9496,2,0.0,27.0951
802,3,Standard Class,Corporate,Arizona,Art,156.6981,3,0.0,49.4142
322,1,Standard Class,Consumer,California,Paper,87.872,5,0.0,66.8414
1093,4,Same Day,Home Office,Pennsylvania,Chairs,440.8696,4,0.0,32.0632
781,7,First Class,Corporate,Washington,Furnishings,49.2814,2,0.21,295.5114
145,4,Same Day,Corporate,Colorado,Binders,37.9615,6,0.53,77.0708
996,3,Standard Class,Consumer,New York,Furnishings,14.5428,5,0.01,127.6172
230,6,First Class,Consumer,Illinois,Binders,0.836,5,0.8,27.3213
667,1,Standard Class,Consumer,New York,Accessories,53.0444,2,0.21,51.5845
794,3,First Class,Corporate,Arizona,Supplies,128.0935,5,0.0,139.598
262,2,First Class,Home Office,Texas,Furnishings,313.5093,2,0.0,20.2927
991,2,Same Day,Corporate,California,Binders,394.9003,5,0.0,30.9788
786,4,Standard Class,Consumer,Florida,Paper,49.5284,6,0.0,93.4992
1088,7,Same Day,Consumer,California,Paper,80.4204,3,0.01,127.978
370,2,Same Day,Home Office,Illinois,Accessories,98.2627,2,0.0,103.522
352,5,First Class,Consumer,California,Chairs,48.182,1,0.0,90.3579
643,1,Second Class,Consumer,California,Paper,246.9348,6,0.01,17.1317
820,5,First Class,Consumer,California,Storage,222.5276,6,0.2,12.4432
293,2,Second Class,Consumer,California,Tables,545.9314,5,0.0,35.1167
693,7,Standard Class,Consumer,California,Furnishings,631.289,7,0.0,53.3471
1090,4,First Class,Home Office,California,Art,430.261,1,0.0,20.0409
879,5,Standard Class,Corporate,Texas,Phones,1515.6535,2,0.0,123.9165
1093,6,Standard Class,Consumer,Texas,Phones,66.8692,4,0.0,36.7704
47,3,Standard Class,Corporate,California,Machines,211.7631,5,0.0,161.1104
633,3,Standard Class,Home Office,Wisconsin,Phones,226.6299,2,0.19,469.352
662,4,Same Day,Consumer,New York,Envelopes,62.6544,2,0.0,37.4134
317,6,Standard Class,Corporate,New York,Phones,645.2774,2,0.0,-40.3323
285,0,Standard Class,Corporate,Arizona,Chairs,67.262,3,0.0,125.6992
915,3,Same Day,Corporate,New Mexico,Storage,56.6138,5,0.0,24.1554
1047,3,First Class,Corporate,Ohio,Storage,50.6067,2,0.0,123.0965
1005,4,First Class,Home Office,Alabama,Art,63.2632,2,0.0,32.9251
1027,5,Standard Class,Consumer,Florida,Paper,1535.8932,3,0.01,339.356
1007,6,Second Class,Consumer,Wisconsin,Storage,92.4248,2,0.28,29.7622
278,3,First Class,Corporate,New York,Bookcases,99.5761,2,0.0,209.9275
1049,6,Second Class,Consumer,New Mexico,Storage,66.9124,2,0.0,165.5477
865,3,First Class,Corporate,California,Bookcases,4.3125,7,0.2,16.1473
345,6,Standard Class,Corporate,Pennsylvania,Accessories,49.8084,4,0.0,363.457
780,4,Standard Class,Consumer,Iowa,Copiers,51.9723,6,0.19,21.556
1069,4,First Class,Corporate,California,Paper,28.5594,2,0.3,70.978
758,3,Second Class,Consumer,California,Fasteners,422.4804,5,0.2,2601.4878
365,4,Standard Class,Consumer,District of Columbia,Chairs,69.5503,1,0.0,-6.2189
1086,3,First Class,Corporate,Texas,Storage,211.104,2,0.0,75.2611
766,1,Standard Class,Corporate,Pennsylvania,Binders,26.1353,4,0.19,5.7016
741,1,Same Day,Corporate,Pennsylvania,Paper,72.3814,5,0.0,83.7894
779,6,First Class,Consumer,New York,Phones,89.2706,3,0.0,29.3737
1093,3,Standard Class,Corporate,Florida,Phones,39.5546,5,0.0,14.1035
832,2,Second Class,Corporate,Washington,Supplies,19.4815,4,0.0,-137.5145
457,6,Standard Class,Consumer,Ohio,Fasteners,2249.1095,2,0.01,371.8196
960,3,Standard Class,Consumer,Virginia,Appliances,105.9591,3,0.0,405.1788
831,6,Standard Class,Corporate,New York,Envelopes,533.0503,6,0.79,308.2277
435,3,Standard Class,Consumer,Illinois,Art,16.0594,2,0.0,-44.2789
354,1,Same Day,Consumer,California,Paper,89.9488,2,0.2,63.683
328,1,Standard Class,Consumer,Illinois,Furnishings,48.8705,2,0.33,77.8157
693,3,Standard Class,Consumer,Pennsylvania,Furnishings,75.0462,8,0.01,36.7194
788,2,Same Day,Corporate,Ohio,Furnishings,43.7276,2,0.73,24.5477
325,3,Standard Class,Home Office,Arizona,Paper,77.4484,5,0.0,239.3771
1093,3,Second Class,Consumer,Alabama,Storage,73.4442,9,0.0,34.0674
597,4,Second Class,Home Office,Texas,Phones,81.9211,2,0.01,150.236
302,4,First Class,Consumer,California,Chairs,92.7574,1,0.0,47.7919
799,5,Standard Class,Home Office,Washington,Art,34.0086,4,0.0,439.787
774,7,Second Class,Corporate,Colorado,Binders,61.2092,3,0.01,9.8637
1093,2,Second Class,Consumer,California,Tables,77.6835,7,0.0,8.9937
985,0,First Class,Home Office,Texas,Binders,30.9966,2,0.0,6.5239
826,1,Standard Class,Home Office,New Jersey,Storage,47.375,5,0.0,38.3146
311,4,Standard Class,Home Office,Pennsylvania,Paper,94.6783,6,0.0,43.7746
345,3,Standard Class,Home Office,Florida,Binders,84.0713,5,0.0,2274.6314
496,0,Standard Class,Consumer,Georgia,Phones,90.1493,4,0.0,408.892
157,1,Standard Class,Consumer,California,Furnishings,74.6827,6,0.19,31.1846
1076,4,Standard Class,Home Office,New York,Storage,102.8704,4,0.0,-31.2187
377,1,Standard Class,Corporate,Texas,Bookcases,1125.7881,7,0.0,178.4538
719,6,Standard Class,Home Office,California,Art,63.4973,2,0.2,151.1309
1093,6,Second Class,Consumer,North Carolina,Accessories,1740.6921,5,0.0,351.9803
979,3,Standard Class,Corporate,California,Furnishings,99.1646,6,0.0,479.9149
332,5,Standard Class,Corporate,California,Binders,59.0356,6,0.0,15.3862
622,3,Same Day,Home Office,Arizona,Storage,89.0077,2,0.01,227.9725
1015,3,Same Day,Consumer,North Carolina,Binders,64.249,2,0.0,120.0697
1093,3,First Class,Corporate,Virginia,Storage,601.3793,2,0.01,16.4779
1093,2,Second Class,Corporate,Louisiana,Envelopes,402.0573,3,0.01,135.462
449,2,Second Class,Consumer,Florida,Furnishings,75.613,7,0.01,223.55
805,7,Same Day,Consumer,Virginia,Chairs,90.3929,2,0.01,1337.1449
356,4,Same Day,Home Office,Pennsylvania,Appliances,49.5865,5,0.01,109.8521
405,0,Standard Class,Consumer,Kentucky,Storage,106.3452,6,0.0,12.9825
23,3,Standard Class,Consumer,Maryland,Furnishings,7.8153,2,0.0,7.0347
711,4,Standard Class,Consumer,Texas,Accessories,90.5541,1,0.0,54.3832
771,7,Second Class,Consumer,New York,Binders,58.191,2,0.0,-103.7051
1040,4,Standard Class,Corporate,Florida,Furnishings,88.6706,6,0.0,45.5463
1065,4,First Class,Corporate,New York,Paper,74.8459,1,0.01,-31.2471
808,1,First Class,Consumer,Virginia,Bookcases,63.8692,2,0.0,77.3451
485,4,First Class,Consumer,Oregon,Tables,107.2443,2,0.01,104.9933
487,6,First Class,Corporate,Illinois,Paper,86.2355,6,0.0,142.8603
367,3,Second Class,Consumer,Florida,Binders,1108.2094,4,0.01,151.0348
326,6,Standard Class,Home Office,Nevada,Envelopes,227.7743,7,0.0,233.0733
253,6,Second Class,Corporate,Utah,Envelopes,44.7497,1,0.0,275.9341
757,2,Standard Class,Consumer,Texas,Binders,290.2295,4,0.0,54.3785
651,3,Standard Class,Consumer,Texas,Accessories,80.6714,7,0.0,41.2548
802,6,Same Day,Consumer,California,Binders,17.9777,5,0.0,77.5051
90,4,Standard Class,Consumer,Pennsylvania,Bookcases,77.0691,10,0.0,25.2987
415,6,Standard Class,Consumer,Pennsylvania,Paper,42.9616,2,0.0,10.7754
794,7,First Class,Consumer,Texas,Binders,54.7006,2,0.0,29.6545
1053,5,Standard Class,Consumer,Arizona,Art,54.0309,6,0.2,136.9309
1016,6,Second Class,Corporate,Washington,Binders,673.9971,2,0.0,10.468
883,4,Second Class,Consumer,Nebraska,Paper,541.0625,2,0.2,316.8889
501,1,First Class,Corporate,Rhode Island,Tables,2135.0561,5,0.0,1.9
955,4,Second Class,Corporate,Florida,Supplies,11.4897,2,0.0,182.3023
294,4,Second Class,Consumer,New Jersey,Phones,63.5729,2,0.0,91.6162
650,6,Second Class,Consumer,Ohio,Envelopes,44.8019,2,0.38,129.9128
401,1,First Class,Home Office,Arizona,Binders,25.2597,7,0.0,2.0
927,4,Standard Class,Home Office,Texas,Furnishings,1058.9237,5,0.0,32.9763
204,4,Same Day,Corporate,Massachusetts,Phones,57.3975,3,0.01,251.2108
1068,1,Standard Class,Corporate,California,Machines,2520.3904,2,0.19,20.3724
692,3,Standard Class,Home Office,Ohio,Furnishings,68.1939,6,0.0,329.2401
948,1,First Class,Corporate,Pennsylvania,Accessories,757.5822,2,0.2,70.5049
681,6,First Class,Corporate,Maryland,Binders,99.3378,4,0.0,14.9984
843,4,First Class,Corporate,North Carolina,Chairs,48.5514,7,0.01,119.1814
566,6,Second Class,Consumer,South Dakota,Phones,61.8847,6,0.0,397.4109
309,3,Standard Class,Corporate,Idaho,Appliances,205.1927,5,0.0,117.1031
809,5,First Class,Consumer,Indiana,Art,82.3925,4,0.0,64.6256
551,0,Standard Class,Consumer,California,Storage,56.8618,3,0.2,1053.6971
560,1,First Class,Corporate,Florida,Binders,87.6837,2,0.0,113.9218
1093,2,First Class,Corporate,Ohio,Paper,71.6103,5,0.01,415.2871
