Order Date,Ship Date,Ship Mode,Segment,Country,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,order_day_index,ship_delay_days
2016-12-04,2016-12-08,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,41.19,2,0.0,-7.8723,1066,4
2016-11-14,2016-11-18,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,34.7039,2,0.0,12.9568,1046,4
2016-11-04,2016-11-08,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,29.7827,3,0.0,19.3829,1036,4
2016-08-31,2016-09-04,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,100.4812,3,0.0,15.9042,971,4
2016-08-23,2016-08-27,Standard Class,Consumer,United States,California,West,Office Supplies,Storage,35.2734,3,0.2,4.5087,963,4
2016-10-29,2016-11-02,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,33.3547,2,0.2,-4.8552,1030,4
2016-02-08,2016-02-12,Standard Class,Consumer,United States,California,West,Technology,Phones,92.5482,3,0.0,35.2719,766,4
2016-12-13,2016-12-18,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,13.2874,2,0.0,3.8425,1075,5
2016-10-18,2016-10-23,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,42.5832,2,0.0,18.3192,1019,5
2016-10-14,2016-10-18,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,45.6987,3,0.0,9.0449,1015,4
2016-10-06,2016-10-10,Standard Class,Consumer,United States,California,West,Office Supplies,Binders,14.3969,3,0.2,5.7612,1007,4
2016-12-31,2017-01-04,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,7.6233,2,0.2,-8.4143,1093,4
2016-12-04,2016-12-08,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,15.6515,3,0.2,7.0864,1066,4
2016-10-02,2016-10-06,Standard Class,Consumer,United States,California,West,Office Supplies,Binders,4.5275,2,0.2,5.2949,1003,4
2016-10-05,2016-10-09,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,0.836,2,0.0,-7.1508,1006,4
2016-12-21,2016-12-25,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,17.521,2,0.2,10.5986,1083,4
2016-11-01,2016-11-05,Standard Class,Consumer,United States,California,West,Technology,Phones,188.8228,3,0.0,66.5792,1033,4
2014-08-10,2014-08-14,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,41.096,3,0.7,5.0772,219,4
2016-09-05,2016-09-09,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,0.836,3,0.0,8.3909,976,4
2016-11-08,2016-11-12,Standard Class,Consumer,United States,California,West,Furniture,Furnishings,0.836,3,0.0,-3.8576,1040,4
2016-10-19,2016-10-23,Standard Class,Consumer,United States,California,West,Office Supplies,Storage,44.0836,3,0.0,-0.3435,1020,4
2016-11-02,2016-11-06,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,0.836,2,0.2,-0.6606,1034,4
2016-11-02,2016-11-06,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,18.4368,2,0.0,12.4524,1034,4
2015-12-07,2015-12-11,Standard Class,Consumer,United States,Texas,Central,Furniture,Bookcases,148.373,3,0.2,-5.6631,703,4
2016-10-21,2016-10-25,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,35.5458,3,0.2,-12.7414,1022,4
2014-10-09,2014-10-13,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,10.0884,2,0.2,-1.9389,279,4
2016-12-15,2016-12-19,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,22.7736,2,0.0,3.2913,1077,4
2016-09-06,2016-09-10,Standard Class,Consumer,United States,California,West,Office Supplies,Binders,0.836,2,0.2,-6.345,977,4
2016-09-09,2016-09-13,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,23.346,3,0.0,14.2377,980,4
2016-12-17,2016-12-21,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,42.3402,3,0.0,14.3629,1079,4
2016-10-18,2016-10-23,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,22.5276,3,0.0,8.0491,1019,5
2016-12-18,2016-12-22,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,4.2426,2,0.2,12.963,1080,4
2016-10-28,2016-11-01,Standard Class,Consumer,United States,Pennsylvania,East,Office Supplies,Binders,23.9832,2,0.2,-7.2373,1029,4
2014-10-27,2014-10-31,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,11.2439,2,0.2,11.574,297,4
2016-10-19,2016-10-23,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,25.6168,3,0.2,2.5675,1020,4
2016-11-07,2016-11-09,First Class,Consumer,United States,California,West,Office Supplies,Paper,77.7304,3,0.2,13.7196,1039,2
2016-10-11,2016-10-15,Standard Class,Consumer,United States,California,West,Office Supplies,Storage,15.6888,3,0.2,3.9111,1012,4
2016-01-19,2016-01-23,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,51.1819,3,0.0,25.6804,746,4
2015-09-29,2015-10-03,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,228.3148,3,0.0,79.2763,634,4
2016-08-27,2016-08-31,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,7.6982,3,0.0,-10.2236,967,4
2016-09-19,2016-09-22,Standard Class,Consumer,United States,California,West,Technology,Phones,59.9024,3,0.0,-3.3031,990,3
2016-11-22,2016-11-26,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,64.8204,3,0.0,20.2929,1054,4
2016-10-20,2016-10-24,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,30.6977,3,0.0,7.4139,1021,4
2016-12-10,2016-12-14,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,11.5758,2,0.0,3.0769,1072,4
2016-11-29,2016-12-04,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,54.5374,3,0.0,13.1193,1061,5
2016-12-31,2017-01-04,Standard Class,Consumer,United States,California,West,Technology,Phones,201.7935,3,0.2,29.8915,1093,4
2015-02-03,2015-02-07,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,37.255,3,0.2,-1.618,396,4
2016-01-09,2016-01-13,Standard Class,Consumer,United States,California,West,Technology,Accessories,336.6425,3,0.0,110.409,736,4
2016-12-31,2017-01-05,Standard Class,Consumer,United States,California,West,Furniture,Furnishings,12.4223,3,0.0,4.1097,1093,5
2016-12-20,2016-12-24,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,158.9262,3,0.0,16.5195,1082,4
2014-11-04,2014-11-08,Standard Class,Consumer,United States,California,West,Office Supplies,Binders,20.8005,2,0.2,-4.4055,305,4
2016-11-27,2016-12-01,Standard Class,Consumer,United States,California,West,Technology,Phones,181.0768,3,0.0,97.6396,1059,4
2016-11-08,2016-11-12,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,61.7496,3,0.0,20.9092,1040,4
2016-09-25,2016-09-29,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,22.6478,2,0.2,-9.6553,996,4
2016-12-03,2016-12-07,Standard Class,Consumer,United States,California,West,Office Supplies,Binders,0.836,2,0.2,0.3384,1065,4
2014-08-23,2014-08-27,Standard Class,Consumer,United States,California,West,Office Supplies,Binders,18.4138,2,0.2,-1.3103,232,4
2016-10-11,2016-10-15,Standard Class,Consumer,United States,California,West,Furniture,Chairs,302.4343,3,0.2,-12.198,1012,4
2015-10-19,2015-10-23,Standard Class,Consumer,United States,California,West,Office Supplies,Storage,165.5209,3,0.0,54.6738,654,4
2016-10-23,2016-10-27,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,18.4411,3,0.2,-9.822,1024,4
2015-11-22,2015-11-26,Standard Class,Consumer,United States,California,West,Technology,Phones,47.6678,3,0.0,86.7075,688,4
2016-09-03,2016-09-07,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,31.6659,3,0.0,14.846,974,4
2016-12-27,2016-12-31,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,47.1271,2,0.0,10.7109,1089,4
2016-10-13,2016-10-17,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,24.3095,3,0.2,9.037,1014,4
2016-11-19,2016-11-23,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,0.836,2,0.0,8.8627,1051,4
2014-11-20,2014-11-24,Standard Class,Consumer,United States,Pennsylvania,East,Office Supplies,Binders,73.7038,2,0.2,-4.2008,321,4
2014-12-10,2014-12-14,Standard Class,Consumer,United States,California,West,Technology,Phones,236.4575,3,0.2,34.0761,341,4
2016-12-20,2016-12-24,Standard Class,Consumer,United States,Pennsylvania,East,Office Supplies,Binders,46.7012,3,0.2,-11.8176,1082,4
2015-01-25,2015-01-29,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,43.824,2,0.2,15.8477,387,4
2016-12-11,2016-12-16,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,34.4259,3,0.0,8.335,1073,5
2016-10-05,2016-10-08,Standard Class,Consumer,United States,Texas,Central,Furniture,Chairs,130.6605,3,0.2,17.6937,1006,3
2016-11-29,2016-12-03,Standard Class,Consumer,United States,California,West,Office Supplies,Art,26.6429,2,0.0,5.553,1061,4
2014-10-23,2014-10-27,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,32.8548,2,0.0,-0.4386,293,4
2016-09-14,2016-09-18,Standard Class,Consumer,United States,California,West,Office Supplies,Binders,0.836,2,0.2,6.7687,985,4
2016-10-18,2016-10-22,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,15.9132,3,0.7,-15.2741,1019,4
2016-10-15,2016-10-19,Standard Class,Consumer,United States,California,West,Office Supplies,Binders,1.9969,2,0.2,1.9927,1016,4
2016-11-16,2016-11-20,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,25.3667,3,0.0,1.637,1048,4
2016-11-01,2016-11-05,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,8.3063,3,0.0,14.9976,1033,4
2016-10-05,2016-10-08,Standard Class,Consumer,United States,California,West,Office Supplies,Binders,11.5928,2,0.2,15.8404,1006,3
2016-11-23,2016-11-27,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,82.6367,3,0.0,22.7188,1055,4
2015-10-27,2015-10-31,Standard Class,Consumer,United States,California,West,Technology,Phones,338.7358,3,0.2,72.5784,662,4
2016-11-11,2016-11-15,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,32.4491,2,0.2,8.4595,1043,4
2016-10-21,2016-10-25,Standard Class,Consumer,United States,California,West,Technology,Phones,50.8775,3,0.2,6.6548,1022,4
2016-10-15,2016-10-19,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,34.4421,3,0.0,22.1907,1016,4
2014-07-07,2014-07-11,Standard Class,Consumer,United States,California,West,Technology,Phones,324.5062,3,0.0,117.3149,185,4
2016-12-18,2016-12-22,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,9.7478,3,0.0,10.5572,1080,4
2014-08-21,2014-08-25,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,44.0115,2,0.0,18.4757,230,4
2016-11-09,2016-11-13,Standard Class,Consumer,United States,California,West,Office Supplies,Binders,30.5237,3,0.2,2.1367,1041,4
2016-11-17,2016-11-21,Standard Class,Consumer,United States,California,West,Technology,Phones,68.8866,3,0.2,67.5805,1049,4
2015-10-22,2015-10-26,Standard Class,Consumer,United States,New York,East,Technology,Phones,29.904,3,0.2,41.0588,657,4
2015-02-11,2015-02-15,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,42.4347,3,0.2,18.5675,404,4
2015-01-17,2015-01-21,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,2.3788,2,0.7,-3.4479,379,4
2016-09-19,2016-09-23,Standard Class,Consumer,United States,California,West,Office Supplies,Binders,38.6242,3,0.2,13.1328,990,4
2016-09-16,2016-09-20,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,20.8126,2,0.2,4.2215,987,4
2014-09-01,2014-09-05,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,28.4317,2,0.2,12.3648,241,4
2016-11-24,2016-11-28,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,30.517,2,0.2,1.7231,1056,4
2016-10-03,2016-10-07,Standard Class,Consumer,United States,California,West,Office Supplies,Storage,40.9221,3,0.2,10.4165,1004,4
2015-11-23,2015-11-27,Standard Class,Consumer,United States,California,West,Technology,Phones,137.7895,3,0.0,48.2265,689,4
2015-10-07,2015-10-11,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,19.396,3,0.0,18.8237,642,4
2016-10-22,2016-10-26,Standard Class,Consumer,United States,California,West,Technology,Phones,74.2804,3,0.2,18.0096,1023,4
2016-10-06,2016-10-10,Standard Class,Consumer,United States,California,West,Office Supplies,Binders,27.5944,3,0.2,-0.6454,1007,4
2016-11-16,2016-11-20,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,21.7392,2,0.0,-0.4888,1048,4
2016-10-29,2016-11-02,Standard Class,Consumer,United States,Pennsylvania,East,Office Supplies,Binders,16.9059,3,0.2,1.2306,1030,4
2014-08-20,2014-08-24,Standard Class,Consumer,United States,Texas,Central,Furniture,Chairs,142.7395,3,0.2,-119.829,229,4
2016-10-24,2016-10-28,Standard Class,Consumer,United States,California,West,Technology,Phones,275.0685,3,0.2,51.427,1025,4
2016-12-31,2017-01-04,Standard Class,Consumer,United States,California,West,Office Supplies,Art,41.5594,2,0.2,4.212,1093,4
2016-09-08,2016-09-12,Standard Class,Consumer,United States,California,West,Technology,Accessories,160.0268,3,0.0,84.1224,979,4
2016-10-14,2016-10-18,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,156.997,3,0.0,9.331,1015,4
2016-11-16,2016-11-20,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,151.1272,3,0.0,28.2821,1048,4
2016-11-25,2016-11-29,Standard Class,Consumer,United States,California,West,Technology,Phones,20.2914,3,0.2,1.8989,1057,4
2015-12-16,2015-12-21,Standard Class,Consumer,United States,California,West,Technology,Phones,82.7718,3,0.0,35.3912,712,5
2014-12-06,2014-12-08,First Class,Consumer,United States,California,West,Technology,Phones,185.8642,3,0.2,9.7652,337,2
2016-10-06,2016-10-10,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,22.4009,2,0.2,-0.9146,1007,4
2014-10-10,2014-10-14,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,14.1581,2,0.2,1.9535,280,4
2016-06-21,2016-06-25,Standard Class,Consumer,United States,California,West,Office Supplies,Binders,27.7402,2,0.2,-8.1826,900,4
2016-11-10,2016-11-14,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,21.6713,3,0.0,10.7965,1042,4
2016-12-31,2017-01-04,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,71.9912,3,0.0,15.7351,1093,4
2016-11-26,2016-12-01,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,20.5387,3,0.0,16.0419,1058,5
2016-12-12,2016-12-16,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,0.836,2,0.0,2.4734,1074,4
2014-12-18,2014-12-22,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,9.3735,2,0.2,1.1471,349,4
2016-10-04,2016-10-08,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,0.836,3,0.0,0.538,1005,4
2016-10-23,2016-10-26,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,25.8376,3,0.0,18.3251,1024,3
2014-12-23,2014-12-27,Standard Class,Consumer,United States,California,West,Office Supplies,Binders,29.1784,2,0.2,7.8124,354,4
2014-12-25,2014-12-29,Standard Class,Consumer,United States,California,West,Technology,Phones,120.9539,3,0.2,17.684,356,4
2016-10-11,2016-10-15,Standard Class,Consumer,United States,California,West,Office Supplies,Binders,23.5344,2,0.0,4.7805,1012,4
2015-08-07,2015-08-11,Standard Class,Consumer,United States,California,West,Technology,Phones,445.7929,3,0.0,77.2673,581,4
2016-09-07,2016-09-11,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,54.4202,3,0.0,8.6163,978,4
2014-11-06,2014-11-10,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,31.2522,3,0.2,-5.1982,307,4
2016-10-25,2016-10-29,Standard Class,Consumer,United States,California,West,Office Supplies,Art,0.836,2,0.2,-15.2289,1026,4
2014-12-08,2014-12-12,Standard Class,Consumer,United States,Pennsylvania,East,Office Supplies,Binders,15.0475,2,0.7,-5.5767,339,4
2016-09-14,2016-09-18,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,0.836,3,0.0,3.9496,985,4
2016-10-11,2016-10-15,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,62.0535,3,0.0,14.3726,1012,4
2016-11-07,2016-11-11,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,26.2854,2,0.0,14.4132,1039,4
2014-08-05,2014-08-08,Standard Class,Consumer,United States,California,West,Office Supplies,Binders,15.517,2,0.2,0.9624,214,3
2014-11-01,2014-11-05,Standard Class,Consumer,United States,Texas,Central,Furniture,Chairs,431.0419,3,0.2,61.8397,302,4
2016-11-05,2016-11-09,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,27.7119,2,0.2,19.8604,1037,4
2016-10-04,2016-10-09,Standard Class,Consumer,United States,California,West,Office Supplies,Storage,0.836,3,0.0,9.0316,1005,5
2014-09-12,2014-09-16,Standard Class,Consumer,United States,California,West,Office Supplies,Binders,34.8382,3,0.2,6.1488,252,4
2016-10-13,2016-10-17,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,0.836,2,0.2,15.9309,1014,4
2015-02-20,2015-02-24,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,48.1438,3,0.0,24.2365,413,4
2015-12-08,2015-12-12,Standard Class,Consumer,United States,California,West,Technology,Phones,64.1682,3,0.2,58.3048,704,4
2014-12-13,2014-12-15,First Class,Consumer,United States,California,West,Office Supplies,Binders,14.6631,2,0.2,7.4651,344,2
2015-10-06,2015-10-11,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,18.7881,3,0.0,4.9931,641,5
2015-12-05,2015-12-10,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,54.0298,3,0.0,2.7227,701,5
2016-11-22,2016-11-26,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,20.0394,2,0.0,23.9931,1054,4
2016-12-31,2017-01-04,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,36.2938,2,0.2,-5.3574,1093,4
2014-09-19,2014-09-23,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,0.836,2,0.2,1.6757,259,4
2016-11-07,2016-11-11,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,33.9198,3,0.0,15.2198,1039,4
2016-10-11,2016-10-15,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,23.1666,2,0.2,3.8628,1012,4
2015-12-16,2015-12-20,Standard Class,Consumer,United States,California,West,Technology,Phones,162.9333,3,0.2,24.4514,712,4
2016-10-22,2016-10-26,Standard Class,Consumer,United States,California,West,Office Supplies,Binders,31.5425,3,0.2,5.2796,1023,4
2016-11-18,2016-11-22,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,47.798,3,0.0,8.0867,1050,4
2015-10-26,2015-10-30,Standard Class,Consumer,United States,California,West,Technology,Phones,255.5143,3,0.0,36.8707,661,4
2016-09-06,2016-09-10,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,33.9284,2,0.0,11.8706,977,4
2014-06-11,2014-06-15,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,51.3458,3,0.2,20.0556,159,4
2016-10-31,2016-11-04,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,31.9347,2,0.0,12.3972,1032,4
2016-12-25,2016-12-29,Standard Class,Consumer,United States,Pennsylvania,East,Office Supplies,Binders,5.3175,2,0.7,-8.6758,1087,4
2016-11-18,2016-11-22,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,70.9799,2,0.2,15.6347,1050,4
2014-11-25,2014-11-29,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,24.446,2,0.2,11.1181,326,4
2016-10-23,2016-10-28,Standard Class,Consumer,United States,California,West,Office Supplies,Binders,44.608,2,0.2,13.6958,1024,5
2016-10-20,2016-10-24,Standard Class,Consumer,United States,California,West,Office Supplies,Binders,33.5385,2,0.2,-2.0584,1021,4
2016-11-29,2016-12-03,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,2.3049,2,0.2,-14.7867,1061,4
2016-12-01,2016-12-05,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,22.6501,2,0.2,-6.2917,1063,4
2016-10-29,2016-11-02,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,0.836,2,0.2,-0.054,1030,4
2016-09-21,2016-09-25,Standard Class,Consumer,United States,California,West,Office Supplies,Binders,27.077,3,0.2,5.9846,992,4
2016-12-28,2017-01-01,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,231.1464,3,0.0,20.2445,1090,4
2016-09-09,2016-09-13,Standard Class,Consumer,United States,Pennsylvania,East,Office Supplies,Binders,35.559,2,0.7,-18.2076,980,4
2016-12-17,2016-12-21,Standard Class,Consumer,United States,Pennsylvania,East,Office Supplies,Binders,12.152,2,0.2,-6.3539,1079,4
2016-09-05,2016-09-09,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,19.8688,3,0.0,4.7529,976,4
2016-10-05,2016-10-09,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,157.5878,3,0.0,19.345,1006,4
2015-11-26,2015-11-30,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,38.6488,3,0.0,2.4209,692,4
2015-12-11,2015-12-15,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,46.3115,3,0.0,5.2535,707,4
2014-11-06,2014-11-09,Standard Class,Consumer,United States,California,West,Technology,Phones,183.6821,3,0.2,48.2238,307,3
2014-11-19,2014-11-23,Standard Class,Consumer,United States,California,West,Technology,Phones,101.1761,3,0.2,47.8977,320,4
2016-12-31,2017-01-04,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,10.6337,2,0.0,8.5012,1093,4
2016-07-17,2016-07-22,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,25.5139,2,0.0,1.7932,926,5
2016-12-21,2016-12-25,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,14.8929,2,0.0,7.3653,1083,4
2016-10-03,2016-10-07,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,0.836,2,0.2,9.9248,1004,4
2016-12-03,2016-12-07,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,41.1448,3,0.0,17.9753,1065,4
2016-12-31,2017-01-04,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,21.5562,3,0.0,7.2466,1093,4
2016-12-25,2016-12-29,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,155.8747,3,0.2,8.1948,1087,4
2016-11-13,2016-11-17,Standard Class,Consumer,United States,California,West,Technology,Phones,255.8484,3,0.0,38.6417,1045,4
2016-12-31,2017-01-04,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,39.9024,3,0.0,3.3669,1093,4
2014-12-07,2014-12-11,Standard Class,Consumer,United States,California,West,Technology,Phones,227.404,3,0.2,25.7536,338,4
2014-10-07,2014-10-11,Standard Class,Consumer,United States,California,West,Office Supplies,Storage,74.0501,3,0.0,4.1063,277,4
2015-02-01,2015-02-04,Standard Class,Consumer,United States,California,West,Technology,Phones,42.7806,3,0.2,23.5475,394,3
2015-12-19,2015-12-23,Standard Class,Consumer,United States,California,West,Office Supplies,Storage,255.6421,3,0.0,4.5846,715,4
2014-11-13,2014-11-17,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,11.6555,2,0.0,11.5574,314,4
2016-09-13,2016-09-17,Standard Class,Consumer,United States,California,West,Technology,Phones,284.646,3,0.2,-3.7478,984,4
2016-10-14,2016-10-18,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,0.836,2,0.0,12.4951,1015,4
2016-12-18,2016-12-22,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,25.4315,3,0.0,16.7222,1080,4
2016-12-10,2016-12-14,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,0.836,3,0.2,5.4175,1072,4
2016-09-13,2016-09-17,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,37.9472,3,0.0,25.0704,984,4
2016-10-02,2016-10-06,Standard Class,Consumer,United States,California,West,Office Supplies,Binders,34.085,2,0.2,6.016,1003,4
2016-08-28,2016-09-01,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,54.968,3,0.0,13.3488,968,4
2016-10-07,2016-10-11,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,27.3667,2,0.0,8.1018,1008,4
2015-09-29,2015-10-03,Standard Class,Consumer,United States,California,West,Furniture,Furnishings,4.1099,3,0.0,2.5322,634,4
2014-11-21,2014-11-24,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,94.4334,3,0.0,9.7682,322,3
2016-12-31,2017-01-05,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,22.8174,3,0.0,-2.534,1093,5
2016-12-03,2016-12-08,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,38.7795,3,0.0,18.8158,1065,5
2016-09-19,2016-09-23,Standard Class,Consumer,United States,Pennsylvania,East,Office Supplies,Binders,34.7162,2,0.2,4.4625,990,4
2016-10-12,2016-10-16,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,11.1201,3,0.2,3.2612,1013,4
2016-07-31,2016-08-04,Standard Class,Consumer,United States,California,West,Office Supplies,Art,0.836,2,0.0,8.7809,940,4
2016-12-01,2016-12-05,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,18.4791,3,0.0,21.8518,1063,4
2016-10-15,2016-10-19,Standard Class,Consumer,United States,California,West,Technology,Phones,325.5241,3,0.0,96.1555,1016,4
2014-09-06,2014-09-10,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,5.6241,2,0.7,-4.877,246,4
2016-09-25,2016-09-28,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,13.2798,2,0.2,16.8799,996,3
2016-11-04,2016-11-08,Standard Class,Consumer,United States,California,West,Technology,Phones,153.6481,3,0.0,79.8991,1036,4
2016-10-27,2016-10-31,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,17.3584,2,0.2,7.7556,1028,4
2016-12-15,2016-12-19,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,20.7264,3,0.7,-65.1301,1077,4
2016-11-18,2016-11-22,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,9.2792,3,0.0,20.4796,1050,4
2016-12-11,2016-12-15,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,2.4536,3,0.0,11.8412,1073,4
2014-11-25,2014-11-29,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,29.4192,2,0.2,-2.721,326,4
2016-12-31,2017-01-04,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,60.8941,3,0.0,16.0897,1093,4
2016-09-24,2016-09-28,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,3.6366,2,0.2,-8.4915,995,4
2016-10-06,2016-10-10,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,15.9083,3,0.0,15.3902,1007,4
2016-12-01,2016-12-05,Standard Class,Consumer,United States,California,West,Office Supplies,Paper,154.6915,3,0.0,27.0102,1063,4
2016-08-12,2016-08-16,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,0.836,2,0.7,1.2017,952,4
2015-12-22,2015-12-26,Standard Class,Consumer,United States,California,West,Furniture,Chairs,223.9562,3,0.2,22.2185,718,4
