Order Date,Ship Date,Ship Mode,Segment,Country,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,order_day_index,ship_delay_days
2016-12-31,2017-01-04,First Class,Corporate,United States,Washington,West,Office Supplies,Paper,88.5006,2,0.0,153.1828,1093,4
2016-01-10,2016-01-16,Standard Class,Consumer,United States,Washington,West,Furniture,Bookcases,329.8316,2,0.0,66.0296,737,6
2016-03-09,2016-03-13,First Class,Corporate,United States,Texas,Central,Office Supplies,Art,84.0918,3,0.0,24.9664,796,4
2016-01-01,2016-01-04,Standard Class,Corporate,United States,Washington,West,Furniture,Furnishings,404.1595,3,0.0,70.0745,728,3
2016-12-31,2017-01-03,Standard Class,Consumer,United States,Texas,Central,Furniture,Furnishings,44.4445,2,0.0,95.7363,1093,3
2014-12-21,2014-12-27,Standard Class,Consumer,United States,Oklahoma,Central,Furniture,Chairs,303.7852,4,0.0,6.9319,352,6
2016-03-28,2016-03-31,Standard Class,Consumer,United States,New York,East,Office Supplies,Paper,27.0873,3,0.0,106.2223,815,3
2015-03-26,2015-03-30,Standard Class,Home Office,United States,New York,East,Technology,Phones,63.974,3,0.0,3523.7743,447,4
2016-02-23,2016-02-27,Standard Class,Consumer,United States,Texas,Central,Furniture,Chairs,85.3202,1,0.0,9.6773,781,4
2014-08-10,2014-08-13,Standard Class,Corporate,United States,California,West,Furniture,Furnishings,78.7248,7,0.0,17.5192,219,3
2016-09-27,2016-10-02,Second Class,Consumer,United States,Ohio,East,Office Supplies,Paper,264.5333,4,0.2,24.1341,998,5
2016-12-31,2017-01-04,Standard Class,Consumer,United States,Kentucky,South,Furniture,Bookcases,178.8514,5,0.2,1659.0372,1093,4
2016-12-31,2017-01-01,Second Class,Consumer,United States,California,West,Office Supplies,Storage,72.1269,2,0.2,15.9789,1093,1
2016-08-21,2016-08-27,Standard Class,Consumer,United States,Kentucky,South,Furniture,Furnishings,100.5387,2,0.0,438.5621,961,6
2015-01-10,2015-01-12,First Class,Consumer,United States,New York,East,Furniture,Bookcases,94.4717,5,0.0,134.2115,372,2
2016-03-08,2016-03-11,Second Class,Corporate,United States,California,West,Office Supplies,Supplies,1271.4905,6,0.0,24.7061,795,3
2016-12-31,2017-01-05,Standard Class,Corporate,United States,Ohio,East,Office Supplies,Art,89.7623,5,0.0,26.8873,1093,5
2016-04-25,2016-04-28,Standard Class,Consumer,United States,Delaware,East,Furniture,Bookcases,51.0422,2,0.0,33.8036,843,3
2016-02-23,2016-02-26,Standard Class,Consumer,United States,New York,East,Office Supplies,Fasteners,88.3151,5,0.2,31.6866,781,3
2016-02-15,2016-02-16,Same Day,Consumer,United States,Texas,Central,Office Supplies,Paper,76.9546,7,0.0,16.3526,773,1
2015-03-03,2015-03-08,Standard Class,Consumer,United States,Iowa,Central,Furniture,Furnishings,74.5346,2,0.0,36.5732,424,5
2015-03-20,2015-03-26,Standard Class,Corporate,United States,New Jersey,East,Technology,Phones,221.6282,3,0.0,-87.3293,441,6
2014-10-18,2014-10-21,Standard Class,Consumer,United States,New York,East,Office Supplies,Storage,104.534,3,0.2,67.4853,288,3
2016-11-14,2016-11-16,First Class,Consumer,United States,Minnesota,Central,Furniture,Chairs,92.8954,9,0.0,43.5057,1046,2
2015-03-04,2015-03-08,Standard Class,Home Office,United States,Mississippi,South,Furniture,Furnishings,93.2147,5,0.0,348.4717,425,4
2014-07-03,2014-07-04,Same Day,Home Office,United States,Illinois,Central,Office Supplies,Binders,60.7735,5,0.4,28.9762,181,1
2015-02-12,2015-02-15,Standard Class,Consumer,United States,Kentucky,South,Furniture,Furnishings,76.3915,5,0.0,36.2272,405,3
2014-08-11,2014-08-12,Second Class,Consumer,United States,Ohio,East,Office Supplies,Fasteners,92.5709,2,0.0,33.6176,220,1
2016-03-16,2016-03-17,Same Day,Corporate,United States,New Jersey,East,Furniture,Bookcases,18.0168,2,0.6,510.1027,803,1
2016-12-04,2016-12-08,First Class,Home Office,United States,Texas,Central,Office Supplies,Storage,57.0633,2,0.2,104.5518,1066,4
2014-12-06,2014-12-09,Second Class,Consumer,United States,Minnesota,Central,Office Supplies,Storage,0.836,2,0.0,-52.8206,337,3
2016-12-31,2017-01-03,Standard Class,Consumer,United States,Washington,West,Office Supplies,Storage,75.5129,7,0.2,-153.3068,1093,3
2016-07-13,2016-07-16,Standard Class,Consumer,United States,New York,East,Office Supplies,Paper,18.8832,5,0.2,104.085,922,3
2016-08-13,2016-08-18,Standard Class,Corporate,United States,Texas,Central,Furniture,Chairs,79.0828,3,0.0,33.9326,953,5
2015-01-30,2015-02-02,Standard Class,Home Office,United States,Ohio,East,Office Supplies,Appliances,68.8677,5,0.0,20.3683,392,3
2014-09-07,2014-09-09,First Class,Corporate,United States,New Mexico,West,Technology,Phones,29.9402,2,0.0,258.3729,247,2
2016-07-12,2016-07-15,Standard Class,Consumer,United States,California,West,Office Supplies,Labels,57.038,7,0.0,31.273,921,3
2016-12-31,2017-01-01,Second Class,Corporate,United States,Florida,South,Office Supplies,Paper,619.487,2,0.0,110.3484,1093,1
2015-12-22,2015-12-24,Second Class,Consumer,United States,South Dakota,Central,Furniture,Furnishings,30.514,5,0.0,21.0313,718,2
2016-06-17,2016-06-20,Standard Class,Consumer,United States,Louisiana,South,Furniture,Furnishings,266.9319,2,0.2,102.6856,896,3
2014-10-10,2014-10-14,Second Class,Corporate,United States,New York,East,Office Supplies,Binders,73.5258,3,0.0,37.6156,280,4
2015-05-21,2015-05-26,Second Class,Home Office,United States,Colorado,West,Furniture,Chairs,36.0815,5,0.0,26.1326,503,5
2016-10-11,2016-10-18,Standard Class,Corporate,United States,Arizona,West,Office Supplies,Supplies,75.7304,13,0.0,724.5324,1012,7
2015-01-23,2015-01-29,Standard Class,Consumer,United States,New York,East,Office Supplies,Labels,975.8873,6,0.2,51.7527,385,6
2016-04-18,2016-04-21,Standard Class,Corporate,United States,South Carolina,South,Furniture,Chairs,47.9903,2,0.0,138.075,836,3
2014-07-05,2014-07-08,Standard Class,Consumer,United States,Ohio,East,Office Supplies,Binders,1554.6533,2,0.0,34.2252,183,3
2015-12-23,2015-12-25,Second Class,Consumer,United States,Indiana,Central,Furniture,Chairs,84.6507,2,0.0,-22.5374,719,2
2015-10-24,2015-10-29,Second Class,Home Office,United States,Georgia,South,Office Supplies,Binders,79.4247,2,0.0,136.5583,659,5
2016-05-06,2016-05-12,Standard Class,Consumer,United States,Michigan,Central,Furniture,Chairs,78.8113,2,0.0,55.5069,854,6
2015-07-27,2015-07-29,First Class,Corporate,United States,Arizona,West,Office Supplies,Fasteners,6.5369,2,0.0,-3.7368,570,2
2016-11-30,2016-12-03,Standard Class,Consumer,United States,New York,East,Office Supplies,Storage,63.9646,1,0.0,14.0132,1062,3
2016-12-09,2016-12-13,Standard Class,Consumer,United States,Mississippi,South,Office Supplies,Art,92.2141,2,0.0,7.7106,1071,4
2014-05-31,2014-06-03,Standard Class,Corporate,United States,California,West,Technology,Accessories,47.8306,1,0.0,133.9852,148,3
2014-10-21,2014-10-24,Second Class,Consumer,United States,California,West,Furniture,Chairs,85.8515,7,0.0,32.869,291,3
2014-09-05,2014-09-08,Standard Class,Corporate,United States,Maryland,East,Office Supplies,Storage,547.2196,2,0.0,66.267,245,3
2016-10-27,2016-10-31,Standard Class,Consumer,United States,Maryland,East,Technology,Phones,84.0857,6,0.0,58.8717,1028,4
2014-11-25,2014-11-29,Standard Class,Home Office,United States,California,West,Technology,Phones,243.2068,2,0.0,19.8866,326,4
2014-10-20,2014-10-24,First Class,Corporate,United States,California,West,Office Supplies,Envelopes,240.8555,5,0.0,118.8208,290,4
2015-11-09,2015-11-14,Second Class,Consumer,United States,Ohio,East,Office Supplies,Storage,81.2815,2,0.2,130.1876,675,5
2015-11-21,2015-11-25,Standard Class,Home Office,United States,Oregon,West,Office Supplies,Paper,68.3683,2,0.0,89.0021,687,4
2015-09-18,2015-09-22,First Class,Corporate,United States,Utah,West,Office Supplies,Paper,80.4101,8,0.0,35.4448,623,4
2016-12-31,2017-01-03,First Class,Consumer,United States,Ohio,East,Office Supplies,Appliances,69.6936,2,0.0,-12.6288,1093,3
2016-12-31,2017-01-02,First Class,Home Office,United States,California,West,Office Supplies,Storage,62.7785,5,0.0,92.0819,1093,2
2016-12-31,2017-01-03,Second Class,Corporate,United States,Texas,Central,Office Supplies,Art,22.6323,2,0.2,10.9346,1093,3
2016-12-24,2016-12-29,Standard Class,Consumer,United States,California,West,Office Supplies,Art,65.221,5,0.0,110.0478,1086,5
2016-06-13,2016-06-17,Standard Class,Consumer,United States,Ohio,East,Office Supplies,Art,77.3327,5,0.0,4.0013,892,4
2016-06-13,2016-06-18,Standard Class,Corporate,United States,Texas,Central,Office Supplies,Art,70.3295,8,0.0,308.6441,892,5
2016-06-25,2016-06-28,First Class,Consumer,United States,Delaware,East,Furniture,Furnishings,1396.4343,4,0.2,-13.3628,904,3
2016-03-24,2016-03-29,Second Class,Corporate,United States,Ohio,East,Technology,Accessories,1904.5223,7,0.0,36.3919,811,5
2015-12-21,2015-12-25,Standard Class,Home Office,United States,Virginia,South,Furniture,Furnishings,81.7676,5,0.0,26.7324,717,4
2016-12-30,2017-01-05,Standard Class,Corporate,United States,Texas,Central,Office Supplies,Art,140.5581,2,0.0,113.8896,1092,6
2014-07-30,2014-08-03,First Class,Corporate,United States,Washington,West,Office Supplies,Binders,79.2602,4,0.0,250.735,208,4
2015-01-17,2015-01-20,Standard Class,Corporate,United States,New York,East,Office Supplies,Appliances,64.4624,2,0.0,3.1032,379,3
2016-04-30,2016-05-05,Standard Class,Corporate,United States,Florida,South,Furniture,Chairs,86.6735,1,0.0,28.556,848,5
2016-11-18,2016-11-22,First Class,Home Office,United States,Alabama,South,Office Supplies,Fasteners,1219.2471,2,0.2,55.0734,1050,4
2014-09-02,2014-09-06,First Class,Consumer,United States,Massachusetts,East,Furniture,Tables,75.6352,2,0.0,277.4497,242,4
2015-03-01,2015-03-05,First Class,Consumer,United States,Washington,West,Office Supplies,Paper,83.8565,2,0.0,133.869,422,4
2014-09-25,2014-09-28,First Class,Home Office,United States,Utah,West,Technology,Accessories,980.4547,6,0.2,30.1775,265,3
2015-08-25,2015-08-29,First Class,Corporate,United States,Texas,Central,Technology,Accessories,546.5206,5,0.0,9.8666,599,4
2015-03-13,2015-03-18,Second Class,Corporate,United States,New York,East,Office Supplies,Appliances,66.8435,3,0.0,164.6061,434,5
2016-12-31,2017-01-03,Standard Class,Consumer,United States,Texas,Central,Furniture,Furnishings,1243.7879,4,0.2,431.9472,1093,3
2014-12-11,2014-12-14,First Class,Consumer,United States,Georgia,South,Furniture,Chairs,624.0697,6,0.2,14.8429,342,3
2016-05-08,2016-05-11,Standard Class,Consumer,United States,New York,East,Office Supplies,Labels,70.7383,2,0.2,28.3086,856,3
2016-06-16,2016-06-19,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Binders,89.9033,5,0.0,284.1634,895,3
2015-10-03,2015-10-07,Standard Class,Home Office,United States,Washington,West,Technology,Machines,65.1486,2,0.0,277.8003,638,4
2015-08-27,2015-09-02,Standard Class,Consumer,United States,New York,East,Office Supplies,Appliances,14.0191,4,0.0,11.12,601,6
2015-02-08,2015-02-09,Second Class,Consumer,United States,Colorado,West,Technology,Phones,432.338,3,0.0,221.692,401,1
2016-02-06,2016-02-09,Standard Class,Corporate,United States,Pennsylvania,East,Office Supplies,Binders,28.3342,4,0.0,161.6441,764,3
2016-09-04,2016-09-07,Standard Class,Home Office,United States,Ohio,East,Office Supplies,Fasteners,185.6016,6,0.0,104.0379,975,3
2016-07-01,2016-07-05,First Class,Consumer,United States,Colorado,West,Office Supplies,Binders,387.3228,7,0.0,27.2459,910,4
2014-11-13,2014-11-14,First Class,Consumer,United States,California,West,Office Supplies,Supplies,37.7191,2,0.0,8.3631,314,1
2015-03-16,2015-03-22,Standard Class,Consumer,United States,Virginia,South,Technology,Accessories,263.8492,2,0.0,12.2571,437,6
2014-07-20,2014-07-23,Standard Class,Corporate,United States,Texas,Central,Office Supplies,Art,93.8638,2,0.0,80.259,198,3
2016-09-07,2016-09-11,First Class,Consumer,United States,Virginia,South,Office Supplies,Binders,105.4116,5,0.0,15.6081,978,4
2016-11-06,2016-11-11,Second Class,Corporate,United States,Massachusetts,East,Office Supplies,Envelopes,70.8678,4,0.2,171.7569,1038,5
2015-06-29,2015-07-02,Standard Class,Consumer,United States,Arkansas,South,Furniture,Chairs,74.492,6,0.0,395.8152,542,3
2014-12-24,2014-12-30,Standard Class,Home Office,United States,Colorado,West,Office Supplies,Art,0.836,5,0.0,44.0479,355,6
2014-12-02,2014-12-03,Second Class,Consumer,United States,Washington,West,Furniture,Furnishings,66.9557,8,0.0,140.0662,333,1
2015-09-25,2015-09-28,Standard Class,Consumer,United States,Oklahoma,Central,Office Supplies,Paper,124.5434,2,0.6,13.6104,630,3
2016-12-31,2017-01-03,Standard Class,Home Office,United States,Arizona,West,Furniture,Furnishings,76.8496,2,0.0,35.2208,1093,3
2016-04-07,2016-04-11,First Class,Corporate,United States,North Carolina,South,Office Supplies,Binders,37.9892,3,0.0,16.2279,825,4
2016-12-27,2016-12-28,Second Class,Consumer,United States,Idaho,West,Technology,Accessories,90.9291,3,0.0,120.8632,1089,1
2016-03-06,2016-03-07,Same Day,Consumer,United States,Missouri,Central,Furniture,Chairs,51.4508,3,0.0,125.6678,793,1
2015-08-17,2015-08-18,Second Class,Consumer,United States,New York,East,Office Supplies,Binders,723.1067,1,0.0,315.9052,591,1
2016-12-31,2017-01-05,Standard Class,Consumer,United States,Illinois,Central,Furniture,Chairs,305.962,2,0.2,131.7024,1093,5
2016-02-24,2016-02-25,Same Day,Corporate,United States,Ohio,East,Furniture,Furnishings,83.5824,2,0.0,5.418,782,1
2015-03-27,2015-04-01,Standard Class,Consumer,United States,New York,East,Office Supplies,Paper,302.1081,2,0.0,269.188,448,5
2015-10-07,2015-10-12,Second Class,Consumer,United States,Utah,West,Office Supplies,Art,48.5837,2,0.0,34.8848,642,5
2014-04-16,2014-04-19,Standard Class,Corporate,United States,New York,East,Furniture,Furnishings,803.6082,6,0.0,43.4487,103,3
2016-06-29,2016-07-02,Standard Class,Corporate,United States,California,West,Office Supplies,Supplies,29.721,2,0.2,23.0012,908,3
2016-09-21,2016-09-24,Standard Class,Consumer,United States,California,West,Technology,Phones,70.404,2,0.3,10.6356,992,3
2016-06-16,2016-06-23,Standard Class,Corporate,United States,Tennessee,South,Office Supplies,Binders,1010.1744,3,0.0,-41.8367,895,7
2016-12-31,2017-01-04,First Class,Home Office,United States,Texas,Central,Furniture,Tables,93.1487,2,0.3,9.2862,1093,4
2016-12-01,2016-12-05,Second Class,Consumer,United States,California,West,Office Supplies,Appliances,639.2952,2,0.0,194.7749,1063,4
2015-04-03,2015-04-04,Second Class,Corporate,United States,Texas,Central,Office Supplies,Paper,54.1547,7,0.0,28.3844,455,1
2015-10-11,2015-10-14,First Class,Consumer,United States,Texas,Central,Office Supplies,Binders,18.2748,5,0.2,-12.6155,646,3
2016-03-13,2016-03-19,Standard Class,Corporate,United States,Kentucky,South,Office Supplies,Paper,68.8897,6,0.8,14.8408,800,6
2016-04-18,2016-04-24,Standard Class,Consumer,United States,California,West,Furniture,Chairs,89.686,3,0.0,30.5005,836,6
2016-03-15,2016-03-18,Second Class,Consumer,United States,Idaho,West,Furniture,Bookcases,8.687,2,0.0,-50.466,802,3
2015-03-30,2015-04-04,Standard Class,Corporate,United States,Maryland,East,Furniture,Furnishings,105.5834,2,0.0,88.8662,451,5
2014-12-01,2014-12-04,Second Class,Consumer,United States,New York,East,Office Supplies,Paper,69.6994,6,0.0,143.6667,332,3
2015-12-23,2015-12-26,First Class,Corporate,United States,California,West,Furniture,Bookcases,39.9262,5,0.0,59.2076,719,3
2016-10-10,2016-10-15,Standard Class,Home Office,United States,Illinois,Central,Office Supplies,Binders,78.513,2,0.0,92.8985,1011,5
2015-09-27,2015-10-04,Standard Class,Consumer,United States,Florida,South,Furniture,Furnishings,85.7943,8,0.0,262.2637,632,7
2016-05-11,2016-05-15,Standard Class,Corporate,United States,Tennessee,South,Technology,Accessories,466.6499,5,0.2,118.5026,859,4
2015-03-22,2015-03-25,Standard Class,Corporate,United States,Florida,South,Office Supplies,Paper,56.7305,5,0.2,73.779,443,3
2016-12-31,2017-01-03,Standard Class,Consumer,United States,Georgia,South,Office Supplies,Storage,68.9315,1,0.0,96.4841,1093,3
2015-02-16,2015-02-20,First Class,Consumer,United States,District of Columbia,East,Office Supplies,Appliances,71.071,2,0.0,578.5319,409,4
2016-02-15,2016-02-18,Second Class,Consumer,United States,Washington,West,Office Supplies,Paper,86.2826,7,0.0,630.4933,773,3
2016-03-03,2016-03-07,Standard Class,Consumer,United States,New York,East,Furniture,Furnishings,699.5134,2,0.0,35.7988,790,4
2016-02-04,2016-02-08,First Class,Consumer,United States,Pennsylvania,East,Office Supplies,Labels,303.5055,2,0.0,357.2298,762,4
2015-03-15,2015-03-22,Standard Class,Consumer,United States,Mississippi,South,Technology,Phones,84.7481,2,0.0,54.784,436,7
2016-12-31,2017-01-01,Same Day,Corporate,United States,New York,East,Technology,Phones,5.8585,4,0.0,147.1965,1093,1
2016-03-25,2016-03-27,First Class,Consumer,United States,Washington,West,Office Supplies,Labels,39.5413,2,0.0,117.2436,812,2
2016-04-21,2016-04-24,Standard Class,Corporate,United States,Arkansas,South,Office Supplies,Appliances,61.7696,2,0.0,15.5143,839,3
2016-01-13,2016-01-16,Standard Class,Home Office,United States,Missouri,Central,Technology,Accessories,50.4248,2,0.0,8.4073,740,3
2016-10-30,2016-11-01,First Class,Corporate,United States,Florida,South,Furniture,Chairs,30.5216,5,0.0,19.2168,1031,2
2015-03-20,2015-03-23,Standard Class,Consumer,United States,Florida,South,Technology,Copiers,32.501,2,0.0,29.7225,441,3
2015-05-12,2015-05-16,First Class,Home Office,United States,Virginia,South,Furniture,Furnishings,1098.6552,5,0.0,65.9899,494,4
2015-03-23,2015-03-29,Standard Class,Corporate,United States,Kentucky,South,Technology,Phones,65.0038,5,0.0,324.6693,444,6
2016-12-31,2017-01-01,Same Day,Consumer,United States,Washington,West,Office Supplies,Envelopes,108.9381,5,0.0,364.5292,1093,1
2016-10-24,2016-10-27,Standard Class,Consumer,United States,Georgia,South,Furniture,Chairs,214.283,8,0.2,105.9633,1025,3
2014-09-10,2014-09-16,Standard Class,Consumer,United States,Florida,South,Office Supplies,Labels,91.9217,6,0.0,29.8903,250,6
2016-08-20,2016-08-27,Standard Class,Home Office,United States,California,West,Technology,Phones,40.4648,4,0.0,-1.7109,960,7
2016-06-11,2016-06-14,Standard Class,Corporate,United States,Washington,West,Office Supplies,Binders,837.8693,5,0.0,142.8493,890,3
2014-12-13,2014-12-19,Standard Class,Corporate,United States,Florida,South,Office Supplies,Binders,111.1217,5,0.0,-9.7054,344,6
2016-08-21,2016-08-24,First Class,Consumer,United States,Delaware,East,Furniture,Tables,26.0306,2,0.1,54.4334,961,3
2016-05-05,2016-05-11,Standard Class,Consumer,United States,Massachusetts,East,Office Supplies,Binders,86.2754,2,0.2,158.1964,853,6
2014-02-05,2014-02-09,First Class,Consumer,United States,New York,East,Office Supplies,Binders,82.0194,2,0.2,155.8362,33,4
2015-11-14,2015-11-18,First Class,Consumer,United States,Arizona,West,Office Supplies,Fasteners,64.8584,5,0.0,11.5856,680,4
2014-06-07,2014-06-10,Standard Class,Consumer,United States,Virginia,South,Furniture,Chairs,51.9644,2,0.2,83.8727,155,3
2014-12-12,2014-12-18,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Fasteners,64.1786,8,0.0,73.4564,343,6
2016-12-31,2017-01-04,Second Class,Consumer,United States,Washington,West,Technology,Accessories,81.1731,2,0.0,557.1472,1093,4
2015-02-28,2015-03-02,Second Class,Consumer,United States,Florida,South,Technology,Phones,97.7997,6,0.0,27.3173,421,2
2016-05-03,2016-05-05,Second Class,Home Office,United States,Arkansas,South,Office Supplies,Envelopes,700.052,7,0.0,324.5963,851,2
2014-07-24,2014-07-27,Standard Class,Consumer,United States,Indiana,Central,Office Supplies,Storage,73.3467,5,0.0,25.5353,202,3
2016-06-07,2016-06-11,Standard Class,Consumer,United States,Virginia,South,Office Supplies,Appliances,77.7778,2,0.0,14.3201,886,4
2016-04-11,2016-04-15,First Class,Corporate,United States,Florida,South,Office Supplies,Fasteners,48.7812,7,0.0,21.1159,829,4
2014-11-09,2014-11-13,Standard Class,Home Office,United States,Pennsylvania,East,Technology,Accessories,70.8244,6,0.0,143.3442,310,4
2015-04-21,2015-04-22,First Class,Consumer,United States,Louisiana,South,Office Supplies,Fasteners,75.3006,4,0.2,3124.253,473,1
2014-12-21,2014-12-23,Second Class,Home Office,United States,Pennsylvania,East,Technology,Phones,83.0333,5,0.2,328.2941,352,2
2015-01-06,2015-01-11,Standard Class,Consumer,United States,Alabama,South,Office Supplies,Appliances,311.6248,6,0.0,241.5753,368,5
2014-10-06,2014-10-09,Second Class,Consumer,United States,Pennsylvania,East,Office Supplies,Paper,1689.4613,4,0.0,169.6263,276,3
2016-04-08,2016-04-13,Standard Class,Consumer,United States,Virginia,South,Office Supplies,Binders,638.664,2,0.0,98.7434,826,5
2016-09-29,2016-10-03,Standard Class,Consumer,United States,Missouri,Central,Technology,Accessories,63.7031,5,0.0,-17.0547,1000,4
2016-12-22,2016-12-23,Same Day,Home Office,United States,Arizona,West,Office Supplies,Paper,0.836,5,0.0,39.3775,1084,1
2016-12-31,2017-01-04,Standard Class,Consumer,United States,Pennsylvania,East,Furniture,Furnishings,450.8407,5,0.0,93.5554,1093,4
2014-11-26,2014-11-30,First Class,Consumer,United States,Kentucky,South,Office Supplies,Labels,54.2061,2,0.0,126.5445,327,4
2016-04-28,2016-05-04,Standard Class,Consumer,United States,Arkansas,South,Furniture,Furnishings,2169.736,3,0.0,96.6801,846,6
2014-09-01,2014-09-05,First Class,Consumer,United States,Washington,West,Furniture,Furnishings,78.6974,3,0.0,399.9198,241,4
2015-05-06,2015-05-09,First Class,Consumer,United States,Virginia,South,Office Supplies,Paper,243.582,6,0.0,146.1729,488,3
2014-09-12,2014-09-13,Same Day,Consumer,United States,New York,East,Furniture,Furnishings,44.4574,2,0.0,394.693,252,1
2014-07-30,2014-07-31,Second Class,Home Office,United States,District of Columbia,East,Office Supplies,Paper,82.2523,2,0.0,37.7745,208,1
2015-03-26,2015-03-31,Standard Class,Corporate,United States,Texas,Central,Office Supplies,Labels,61.3889,2,0.8,41.5763,447,5
2016-08-21,2016-08-28,Standard Class,Consumer,United States,Florida,South,Technology,Accessories,60.8638,6,0.0,4.5344,961,7
2016-09-28,2016-10-01,Standard Class,Corporate,United States,Indiana,Central,Office Supplies,Binders,379.8272,5,0.0,128.5301,999,3
2015-08-20,2015-08-25,Second Class,Home Office,United States,California,West,Office Supplies,Storage,8.9986,8,0.0,87.5279,594,5
2016-12-13,2016-12-15,First Class,Consumer,United States,Oklahoma,Central,Office Supplies,Envelopes,95.5185,3,0.2,68.7538,1075,2
2016-03-01,2016-03-06,Standard Class,Corporate,United States,South Carolina,South,Furniture,Chairs,62.5247,2,0.2,-3.5225,788,5
2015-11-26,2015-12-01,Second Class,Consumer,United States,District of Columbia,East,Technology,Accessories,45.0487,6,0.0,20.1774,692,5
2015-08-09,2015-08-13,Second Class,Home Office,United States,Rhode Island,East,Technology,Accessories,0.836,5,0.0,17.7647,583,4
2015-01-25,2015-01-26,Same Day,Corporate,United States,Pennsylvania,East,Technology,Accessories,66.032,7,0.0,167.5176,387,1
2016-12-31,2017-01-03,Standard Class,Home Office,United States,North Carolina,South,Furniture,Chairs,38.7522,5,0.7,370.5264,1093,3
2016-01-10,2016-01-16,Standard Class,Home Office,United States,Pennsylvania,East,Office Supplies,Paper,29.3968,5,0.0,2.7971,737,6
2015-03-31,2015-04-01,Same Day,Consumer,United States,California,West,Office Supplies,Art,30.5935,3,0.0,258.0141,452,1
2016-01-06,2016-01-09,Second Class,Corporate,United States,Texas,Central,Office Supplies,Paper,28.228,6,0.0,12.0039,733,3
2016-02-15,2016-02-21,Standard Class,Consumer,United States,California,West,Furniture,Furnishings,235.3951,2,0.0,-19.8698,773,6
2016-02-22,2016-02-26,First Class,Home Office,United States,Wisconsin,Central,Furniture,Tables,100.0885,4,0.0,26.4271,780,4
2015-11-11,2015-11-15,First Class,Consumer,United States,Minnesota,Central,Furniture,Furnishings,75.1136,2,0.0,2062.1618,677,4
2016-12-31,2017-01-06,Standard Class,Consumer,United States,New York,East,Furniture,Tables,56.6974,5,0.0,58.7381,1093,6
2014-11-14,2014-11-20,Standard Class,Consumer,United States,Pennsylvania,East,Technology,Phones,47.1952,7,0.0,83.6915,315,6
2015-11-08,2015-11-11,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Art,61.8307,2,0.2,207.0365,674,3
2014-05-25,2014-05-26,Same Day,Home Office,United States,New York,East,Office Supplies,Appliances,74.3427,5,0.0,5.2787,142,1
2014-09-21,2014-09-24,Standard Class,Consumer,United States,Pennsylvania,East,Office Supplies,Storage,56.1972,4,0.0,57.8275,261,3
2015-01-21,2015-01-26,Standard Class,Consumer,United States,Arizona,West,Office Supplies,Paper,265.908,2,0.2,30.5964,383,5
2015-03-24,2015-03-27,Standard Class,Home Office,United States,North Carolina,South,Technology,Machines,27.0461,4,0.0,12.5373,445,3
2015-03-22,2015-03-25,Second Class,Consumer,United States,Colorado,West,Technology,Phones,54.8362,4,0.0,29.239,443,3
2016-11-08,2016-11-12,Second Class,Home Office,United States,Vermont,East,Office Supplies,Paper,172.4742,7,0.0,11.1641,1040,4
2015-02-23,2015-02-26,Standard Class,Consumer,United States,Texas,Central,Office Supplies,Art,492.9462,5,0.0,34.3458,416,3
2016-10-24,2016-10-28,Standard Class,Corporate,United States,California,West,Technology,Phones,2592.8636,2,0.0,126.8183,1025,4
2015-03-28,2015-04-03,Standard Class,Consumer,United States,Missouri,Central,Technology,Accessories,92.8232,3,0.0,-86.4834,449,6
2016-08-04,2016-08-07,Standard Class,Home Office,United States,Pennsylvania,East,Technology,Phones,67.8814,5,0.0,35.6608,944,3
2015-01-22,2015-01-27,Second Class,Consumer,United States,California,West,Furniture,Chairs,30.3897,2,0.0,66.223,384,5
2016-05-28,2016-05-31,Standard Class,Consumer,United States,Ohio,East,Office Supplies,Paper,0.836,7,0.2,32.8109,876,3
2014-03-13,2014-03-20,Standard Class,Corporate,United States,California,West,Furniture,Chairs,0.836,2,0.4,-8.6024,69,7
2016-01-11,2016-01-16,Second Class,Home Office,United States,Oklahoma,Central,Office Supplies,Paper,64.2381,5,0.0,315.1409,738,5
2015-12-24,2015-12-28,First Class,Home Office,United States,Texas,Central,Technology,Phones,80.8334,5,0.0,13.3232,720,4
2014-04-23,2014-04-26,Standard Class,Consumer,United States,Florida,South,Office Supplies,Labels,39.4808,7,0.0,133.626,110,3
2016-12-09,2016-12-15,Standard Class,Consumer,United States,Ohio,East,Furniture,Chairs,78.9471,2,0.0,133.2858,1071,6
2016-02-25,2016-02-26,First Class,Consumer,United States,Texas,Central,Furniture,Chairs,90.0595,2,0.0,24.9663,783,1
2014-03-03,2014-03-06,Standard Class,Consumer,United States,Virginia,South,Office Supplies,Storage,93.0526,4,0.2,26.229,59,3
2015-04-19,2015-04-22,Standard Class,Consumer,United States,Illinois,Central,Furniture,Furnishings,44.5266,5,0.2,11.697,471,3
2015-04-13,2015-04-17,Standard Class,Consumer,United States,Kansas,Central,Furniture,Chairs,32.0949,2,0.0,8.7774,465,4
2015-08-24,2015-08-25,Same Day,Consumer,United States,New York,East,Office Supplies,Envelopes,96.0767,3,0.0,5.5146,598,1
